2019-04-01 11:38:31,307 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10043513f39000d, likely client has closed socket
2019-04-01 11:38:31,307 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /10.0.0.1:44566 which had sessionid 0x10043513f39000d
2019-04-01 11:38:38,063 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x10043513f39000d, timeout of 5000ms exceeded
2019-04-01 11:38:38,063 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10043513f39000d
2019-04-01 11:58:31,795 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /10.0.0.1:45288
2019-04-01 11:58:31,796 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@903] - Connection request from old client /10.0.0.1:45288; will be dropped if server is in r-o mode
2019-04-01 11:58:31,796 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /10.0.0.1:45288
2019-04-01 11:58:31,831 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x10043513f39000e with negotiated timeout 5000 for client /10.0.0.1:45288
2019-04-01 12:07:20,901 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10043513f39000e, likely client has closed socket
2019-04-01 12:07:20,902 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /10.0.0.1:45288 which had sessionid 0x10043513f39000e
2019-04-01 12:07:26,063 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x10043513f39000e, timeout of 5000ms exceeded
2019-04-01 12:07:26,063 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10043513f39000e
2019-04-01 14:18:50,751 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10043513f390000, likely client has closed socket
2019-04-01 14:18:50,752 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /10.0.0.24:37990 which had sessionid 0x10043513f390000
2019-04-01 14:18:50,752 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10043513f390001, likely client has closed socket
2019-04-01 14:18:50,752 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /10.0.0.25:53102 which had sessionid 0x10043513f390001
2019-04-01 14:18:50,752 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10043513f390003, likely client has closed socket
2019-04-01 14:18:50,752 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /10.0.0.34:38640 which had sessionid 0x10043513f390003
2019-04-01 14:18:50,801 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10043513f390002, likely client has closed socket
2019-04-01 14:18:50,801 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /10.0.0.29:46648 which had sessionid 0x10043513f390002
2019-04-01 14:19:20,062 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x10043513f390001, timeout of 30000ms exceeded
2019-04-01 14:19:20,063 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x10043513f390000, timeout of 30000ms exceeded
2019-04-01 14:19:20,063 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x10043513f390003, timeout of 30000ms exceeded
2019-04-01 14:19:20,063 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x10043513f390002, timeout of 30000ms exceeded
2019-04-01 14:19:20,063 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10043513f390001
2019-04-01 14:19:20,063 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10043513f390000
2019-04-01 14:19:20,063 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10043513f390003
2019-04-01 14:19:20,063 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10043513f390002
